curator_PersonName,curator_organization,curator_email,modification_date,addit_contact_person,addit_contact_email,project_id,dataset_id,data_class,header_row,time_series,gradient_study,experiments,meta_tbl,key_modified,merge_align,align_1,key_version,network,homog_date,L1,L1_level,L2,L2_level,L3,L3_level,IGSN,layer_top,layer_bot,oc_ex,oc_ex_method
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009X,70,80,0.106902655,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009Y,80,90,0.098674699,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM00A0,100,110,0.099221557,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009Z,90,100,0.135107034,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM00A5,150,160,0.09218509,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM009U,40,50,0.105380117,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,NL,site,M,landscape position,IECZM00A3,130,140,0.117790055,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B2,120,130,0.084111675,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B4,140,150,0.042617284,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AW,60,70,0.05038674,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AQ,0,10,0.133259669,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B6,160,170,0.072977099,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B0,100,110,0.065488127,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B8,180,190,0.053095238,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AZ,90,100,0.049736211,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AV,50,60,0.049357326,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AU,40,50,0.047219251,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AX,70,80,0.078351064,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B3,130,140,0.038820513,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B1,110,120,0.047989691,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AS,20,30,0.03969697,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B7,170,180,0.060822622,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00B5,150,160,0.040387409,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AR,10,20,0.066958763,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AY,80,90,0.044947917,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,RC,location,SWL,site,T,landscape position,IECZM00AT,30,40,0.041732283,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM008X,10,20,0.054395161,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0098,100,110,0.025512821,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM009C,130,135,0.014285714,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0092,50,60,0.020205761,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM008Z,30,40,0.023067485,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0097,90,100,0.031507431,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0095,70,80,0.024173554,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008P,20,30,0.037741273,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008T,60,70,0.028630705,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0090,40,42,0.033154639,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM008Y,20,30,0.02954918,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0099,110,120,0.012827004,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM008W,0,10,0.056835443,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM009B,125,130,0.013800425,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0094,66,70,0.031268191,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM009A,120,125,0.014164905,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0091,42,50,0.024324324,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0093,60,66,0.033221757,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,M,landscape position,IECZM0096,80,90,0.027991632,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008Q,30,40,0.027701863,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008M,0,5,0.086424242,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008N,5,10,0.048373984,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008S,50,60,0.032557173,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008V,80,86,0.026070686,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,T,landscape position,IECZM009D,0,10,0.040229358,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008R,40,50,0.02371134,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008O,10,20,0.056782077,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,R,landscape position,IECZM008U,70,80,0.049519833,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,T,landscape position,IECZM009E,10,20,0.013120729,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,T,landscape position,IECZM009F,20,30,0.020045045,hot water
Derek Pierson,CZN Geomicrobiology,derek.pierson@usda.gov,12/30/2022,Micah Unruh,micah.unruh@ku.edu,CZN_GeoMicro,EOC,analyte,1,YES,YES,NO,NO,YES,NO,IGSN,V3,CZN,1/3/2023 13:34,SN,location,SJER,site,T,landscape position,IECZM009G,30,40,0.025643341,hot water
