"curator_PersonName","curator_organization","curator_email","modification_date","addit_contact_email","bibliographical_reference","project_id","dataset_id","data_class","time_series","gradient_study","experiments","meta_tbl","key_modified","merge_align","align_1","loc_comments","key_version","network","homog_date","L1","L1_level","L2","L2_level","L3","L3_level","IGSN","observation_date","layer_top","layer_bot","soil_moisture","enz_ag_wtd","enz_bg_wtd","enz_cb_wtd","enz_bx_wtd","enz_nag_wtd","enz_ap_wtd","enz_lap_wtd","enz_c_lnTrans","enz_n_lnTrans","enz_p_lnTrans"
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004W","11/14/2021",60,70,9.7,"1.1",1.56,0.28,0.91,25,14.78,-0.02,2.21316,3.306088,2.69318
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004X","11/14/2021",70,80,5.5,"0.84",1.05,-0.64,-0.05,9.33,14.68,-2.87,1.910965,2.170321,2.686499
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004Y","11/14/2021",80,90,6.1,"2.81",2.69,1.97,2.44,7.46,14.99,0.16,2.602754,2.294693,2.707222
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","M","landscape position","IECZM004Z","11/14/2021",90,95,4.4,"1.93",2.34,1.1,1.52,6.71,16.36,0.18,2.430812,2.21799,2.79496
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0050","11/14/2021",0,10,18.6,"9.62",105.73,31.17,22.8,156.18,187.69,1.94,5.112594,5.077787,5.23477
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0051","11/14/2021",10,15,15.3,"5.26",59.17,21.21,12.17,74.77,133,1.56,4.594523,4.364738,4.89035
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0052","11/14/2021",15,20,23.5,"0.74",22.69,1.16,3.9,38.38,149.9,0.02,3.531004,3.706058,5.010001
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0053","11/14/2021",20,30,22.5,"1.75",17.74,2.55,4.01,30.38,91.44,0.97,3.424421,3.516105,4.515732
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0054","11/14/2021",30,40,17.8,"2.01",9.78,1.45,2.96,20.89,55.65,0.37,3.024972,3.159855,4.019092
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0055","11/14/2021",40,50,17.9,"2.55",10.49,1.4,2.39,13.6,42.57,-0.16,3.028941,2.756085,3.75126
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0056","11/14/2021",50,60,19.4,"2.73",9.6,2.9,3.53,15.82,38.78,0.05,3.11027,2.899842,3.657937
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0057","11/14/2021",60,70,20.7,"2.05",9.55,0.6,1.73,17.27,45.4,-0.63,2.905839,2.941335,3.815585
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0058","11/14/2021",70,80,18.7,"1.97",23.19,3.03,1.85,33.21,33.89,-0.32,3.540199,3.56066,3.523167
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM0059","11/14/2021",80,90,15.9,"1.47",6.7,1.18,1.74,18.96,44.4,0.26,2.773724,3.068519,3.793273
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005A","11/14/2021",90,100,18.1,"2.23",17.24,3.17,3.69,27.61,72.02,-0.45,3.417457,3.383112,4.276942
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005B","11/14/2021",100,110,17.9,"0.86",25.2,4.34,2.03,48.87,59.92,0.49,3.636951,3.944749,4.093065
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005C","11/14/2021",110,120,13,"0.68",0.86,-0.07,0.32,7.53,15.49,-0.98,2.016146,2.180476,2.739977
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005D","11/14/2021",120,125,16.6,"0.42",0.41,-0.46,-0.11,7.17,15.54,-2.78,1.831353,1.900811,2.743242
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005E","11/14/2021",125,130,16.6,"1.18",2.35,0.42,1.09,9.39,20.04,-0.59,2.328302,2.407085,2.997716
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005F","11/14/2021",130,140,16,"1.68",1.24,0.86,1.59,6.41,18.36,-0.81,2.31127,2.067261,2.91013
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005G","11/14/2021",140,150,16.3,"-1.12",-1.53,-1.94,-1.3,5.31,13.62,-2.1,0.487599,1.706679,2.61127
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005H","11/14/2021",150,160,13.4,"1.05",0.76,0.16,0.63,6.73,14.51,-0.3,2.073528,2.167558,2.674963
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005I","11/14/2021",160,170,9.9,"0.33",-0.04,-0.39,0,4.02,9.83,-1.77,1.78601,1.51489,2.284961
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005J","11/14/2021",170,180,7.7,"0.51",-0.19,-0.45,0.03,4.08,7.37,-0.93,1.75571,1.695411,1.997656
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005K","11/14/2021",180,190,7.3,"1.46",1.01,0.8,1.58,5.38,7.15,-1.04,2.281073,1.89257,1.966577
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"R8","location","P","site","R","landscape position","IECZM005L","11/14/2021",190,200,7.3,"-0.92",-1.66,-2.08,-1.56,2.88,5.4,-1.49,0.094944,1.306713,1.686015
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NB","site","R","landscape position","IECZM0001","10/13/2021",0,8,16.5,"2.85",92.8,12.97,12.07,6.6,157.04,2.81,4.822279,2.460215,5.056526
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NB","site","T","landscape position","IECZM0002","10/13/2021",0,11,19,"7.8",100.37,25.34,17.65,21.93,142.97,4.25,5.009055,3.349074,4.962622
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NB","site","T","landscape position","IECZM0003","10/13/2021",11,20,15.1,"3.47",71.24,19.53,14.39,20.99,111.47,1.83,4.714506,3.223722,4.713733
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000A","10/13/2021",0,5,46.5,"NA",175.56,44.41,47.07,77.55,282.34,38.26,5.611055,4.771623,5.643102
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000B","10/13/2021",5,10,56.7,"2.41",78.61,8.07,11.94,36.56,185.71,4.1,4.654152,3.760361,5.224172
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000C","10/13/2021",10,20,21.2,"6.37",58.99,10.93,9.56,17.7,116.79,2.82,4.453012,3.127344,4.760351
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000D","10/13/2021",20,30,29.9,"7.32",49.13,9.4,9.55,17.78,116.08,2.87,4.310601,3.133278,4.754255
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000E","10/13/2021",30,40,27.5,"6.74",60.57,8.64,8.32,17.59,129.6,2.15,4.429997,3.093126,4.864491
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000F","10/13/2021",40,50,15.6,"5.47",34.26,6.22,7.67,9.86,89.28,1.75,3.999251,2.632815,4.491791
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000G","10/13/2021",50,60,16.2,"5.87",38.27,6.79,8.33,9.41,94.95,0.25,4.09086,2.482035,4.553323
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000H","10/13/2021",60,70,15.7,"3.48",35.54,3.68,5.87,5.48,91.92,1.08,3.941336,2.181079,4.520884
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000I","10/13/2021",70,80,19,"5.51",31.1,5.52,7.23,7.67,80.82,1.22,3.917023,2.414635,4.392249
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000J","10/13/2021",80,90,19,"2.26",32.17,3.77,5.24,5.79,88.67,1.26,3.862544,2.236214,4.484886
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000K","10/13/2021",90,100,19.9,"3.07",43.52,4.6,5.77,8.76,97.8,0.26,4.099288,2.426261,4.582901
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000L","10/13/2021",100,110,21.2,"5.53",35.52,5.79,8.4,8.24,77.39,1.72,4.027342,2.50589,4.348869
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000M","10/13/2021",110,120,21.3,"3.97",24.58,2.85,5.7,5.23,58.84,1.15,3.677179,2.160794,4.07474
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000N","10/13/2021",120,125,21.1,"3.87",26.35,5.25,7.19,6.13,51.46,1.4,3.810795,2.284584,3.940806
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000O","10/13/2021",125,130,23.8,"4.72",29.19,6.3,8.02,8.16,45.12,0.95,3.910256,2.434866,3.809412
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000P","10/13/2021",130,140,20.6,"1.38",19.88,2.2,3.08,3.95,31.62,0.33,3.451841,1.883851,3.453657
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000Q","10/13/2021",140,150,25.2,"1.74",22.63,2.81,3.05,12.73,26.36,0.79,3.55215,2.760885,3.271836
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000R","10/13/2021",150,160,20.4,"0.23",12.16,0.04,0.41,0.75,19.42,0.32,2.944598,1.212262,2.966087
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000S","10/13/2021",160,168,16.3,"3.03",11.23,3.55,3.6,3.36,19.4,-0.16,3.209926,1.703705,2.965378
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","M","landscape position","IECZM000T","10/13/2021",168,180,17,"2.39",9.5,1.63,2.26,2.07,18.74,0.58,2.98521,1.600603,2.930661
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM000W","10/13/2021",0,10,22.2,"3.14",81.26,16.7,11.9,30.93,80.82,10.8,4.755836,3.784968,4.3922
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM000X","10/13/2021",10,20,19.7,"7.97",42.57,13.72,13.21,25.41,61.44,9.51,4.32952,3.61688,4.118132
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM000Y","10/13/2021",20,30,11.3,"3.66",28.47,5.38,7.25,11.38,38.9,6.62,3.86066,3.010832,3.661073
"Yang Yang","University of California, Merced","yangy48@gmail.com","44923","Emma Aronson, Yang Yang","emmaa@ucr.edu; yyang103@ucmerced.edu","CZN_GeoMicro","Enzymes","ID","YES","YES","NO","NO","YES","NO","IGSN","Added profile vars for soil enzyme activity. Expect data to be aligned with corresponding IGSN data table.","V3","CZN",2022-12-29 14:36:43,"RC","location","NL","site","T","landscape position","IECZM000Z","10/13/2021",30,40,9.9,"5.25",31.49,7.34,8.16,9.49,31.12,4.84,3.977643,2.810943,3.437868
